latitude,longitude,severity,type,timestamp
13.072360,80.234947,4,Theft,2024-10-10T03:00:00
17.177694,78.434014,10,Assault,2024-06-05T09:00:00
13.029065,80.248393,1,Harassment,2024-12-13T08:00:00
28.613923,77.065007,1,Assault,2024-02-18T06:00:00
22.542378,88.376122,3,Theft,2024-03-16T20:00:00
22.618840,88.313432,1,Burglary,2024-01-01T04:00:00
17.394518,78.555436,3,Vandalism,2024-06-17T18:00:00
28.786206,76.959864,7,Assault,2024-01-02T12:00:00
17.355989,78.564722,9,Assault,2024-05-15T05:00:00
18.993674,72.913283,4,Vandalism,2024-12-06T11:00:00
22.577873,88.427057,2,Robbery,2024-04-14T22:00:00
19.095124,72.925699,5,Assault,2024-09-18T01:00:00
17.423204,78.462050,9,Vandalism,2024-06-09T03:00:00
22.551570,88.397679,1,Vandalism,2024-08-21T23:00:00
22.575113,88.379089,5,Burglary,2024-02-17T16:00:00
17.334151,78.591944,7,Robbery,2024-10-24T18:00:00
18.996649,72.918960,4,Theft,2024-07-20T18:00:00
17.344191,78.412747,8,Vandalism,2024-06-25T13:00:00
17.364157,78.493824,9,Vandalism,2024-12-24T13:00:00
13.004498,77.526895,1,Assault,2024-11-17T01:00:00
19.033466,72.897229,1,Theft,2024-01-18T05:00:00
13.059197,80.212392,5,Assault,2024-08-13T17:00:00
19.056766,72.826559,5,Assault,2024-03-03T01:00:00
12.996728,77.554764,1,Theft,2024-04-18T06:00:00
28.616872,77.084792,8,Harassment,2024-07-21T15:00:00
18.952244,72.942793,8,Assault,2024-01-25T21:00:00
13.005086,77.519233,10,Harassment,2024-02-05T04:00:00
13.015365,77.606784,10,Robbery,2024-02-14T12:00:00
19.028219,72.834326,4,Assault,2024-05-04T02:00:00
13.033755,77.693784,2,Assault,2024-05-10T03:00:00
17.370647,78.505083,10,Assault,2024-07-17T04:00:00
12.942287,77.630469,6,Vandalism,2024-08-08T17:00:00
22.685468,88.342073,3,Harassment,2024-04-23T09:00:00
18.567336,73.825615,1,Vandalism,2024-07-23T20:00:00
12.885911,77.660856,7,Harassment,2024-09-11T21:00:00
22.572125,88.423776,9,Burglary,2024-01-20T23:00:00
19.151723,72.816023,10,Robbery,2024-05-04T19:00:00
13.161879,80.330436,9,Assault,2024-09-02T20:00:00
12.944236,77.678811,10,Vandalism,2024-08-12T01:00:00
19.047560,72.949551,4,Vandalism,2024-04-12T12:00:00
18.495304,73.864529,1,Vandalism,2024-12-17T07:00:00
18.506287,73.841686,7,Theft,2024-04-12T23:00:00
28.588142,77.124445,7,Robbery,2024-02-28T00:00:00
19.022932,72.949414,2,Assault,2024-01-10T23:00:00
18.506356,73.853778,9,Burglary,2024-03-18T20:00:00
22.533715,88.405268,3,Robbery,2024-12-11T11:00:00
28.706241,77.128852,3,Burglary,2024-10-05T05:00:00
19.166406,72.835649,3,Harassment,2024-07-01T19:00:00
13.092898,80.216648,10,Assault,2024-11-07T15:00:00
18.548866,73.837622,1,Burglary,2024-12-04T03:00:00
13.033140,80.216221,9,Theft,2024-01-18T15:00:00
18.933211,72.957498,4,Theft,2024-04-27T01:00:00
17.390732,78.466849,3,Theft,2024-12-11T04:00:00
22.482607,88.335546,10,Harassment,2024-08-02T19:00:00
18.526667,73.859335,10,Assault,2024-07-10T03:00:00
18.458531,73.810493,9,Theft,2024-05-22T01:00:00
22.622576,88.440069,10,Vandalism,2024-12-23T21:00:00
22.528063,88.375308,8,Harassment,2024-09-17T16:00:00
13.021663,77.480548,4,Vandalism,2024-02-01T09:00:00
12.928272,77.666764,2,Vandalism,2024-03-26T16:00:00
17.372756,78.478666,1,Assault,2024-05-27T04:00:00
13.029786,80.257140,6,Vandalism,2024-12-24T09:00:00
13.045282,80.219997,1,Theft,2024-06-19T09:00:00
22.651172,88.327388,6,Vandalism,2024-12-23T06:00:00
13.167562,80.259824,9,Theft,2024-01-17T22:00:00
18.515419,73.863577,8,Robbery,2024-07-16T21:00:00
22.628494,88.409265,1,Vandalism,2024-10-21T20:00:00
18.504891,73.821283,9,Theft,2024-10-19T20:00:00
13.057706,80.325122,8,Robbery,2024-03-04T16:00:00
13.025818,80.278779,6,Vandalism,2024-07-21T02:00:00
13.061799,80.317342,5,Harassment,2024-02-19T12:00:00
22.632078,88.353509,3,Vandalism,2024-06-12T21:00:00
22.561653,88.402387,5,Assault,2024-07-05T14:00:00
19.055605,72.835074,1,Harassment,2024-02-02T03:00:00
13.135435,80.326376,5,Robbery,2024-06-19T09:00:00
19.087082,72.907864,4,Burglary,2024-01-05T03:00:00
18.477257,73.905860,3,Assault,2024-10-16T15:00:00
12.914933,77.639199,10,Vandalism,2024-05-19T21:00:00
22.581011,88.392991,7,Assault,2024-05-11T14:00:00
18.551935,73.847519,1,Harassment,2024-12-06T10:00:00
18.504696,73.842776,5,Burglary,2024-08-04T16:00:00
13.056112,80.309594,9,Harassment,2024-10-25T02:00:00
22.606145,88.404671,9,Harassment,2024-03-24T18:00:00
13.030753,77.534862,9,Assault,2024-02-06T09:00:00
12.948568,77.592290,3,Assault,2024-08-19T13:00:00
18.961189,72.863525,4,Harassment,2024-09-13T04:00:00
18.447877,73.861429,2,Burglary,2024-12-28T14:00:00
19.176589,72.807983,10,Assault,2024-01-20T16:00:00
13.121272,80.278615,3,Theft,2024-01-05T19:00:00
17.416965,78.431070,2,Robbery,2024-05-20T22:00:00
28.579350,77.041096,1,Burglary,2024-06-05T06:00:00
18.476667,73.898767,9,Assault,2024-08-16T18:00:00
19.121828,72.919574,6,Harassment,2024-06-16T23:00:00
18.596096,73.879378,5,Burglary,2024-11-13T10:00:00
22.668644,88.436217,10,Robbery,2024-09-16T00:00:00
18.485171,73.898648,1,Theft,2024-10-11T11:00:00
28.749339,77.160977,1,Burglary,2024-12-21T04:00:00
18.523296,73.868694,5,Burglary,2024-03-03T19:00:00
19.088242,72.919306,2,Assault,2024-03-23T23:00:00
22.540199,88.410964,2,Theft,2024-05-23T18:00:00
28.722935,77.157746,5,Vandalism,2024-08-05T20:00:00
28.738172,77.141951,5,Robbery,2024-08-07T19:00:00
19.025541,72.782697,3,Vandalism,2024-04-13T05:00:00
18.514869,73.888796,10,Assault,2024-08-16T22:00:00
19.068582,72.864758,2,Vandalism,2024-07-21T11:00:00
12.954524,77.525665,4,Harassment,2024-10-17T15:00:00
13.067010,80.246500,7,Robbery,2024-05-06T00:00:00
17.369102,78.302585,9,Vandalism,2024-12-20T05:00:00
28.777272,77.018199,9,Robbery,2024-01-07T19:00:00
22.548324,88.327038,4,Theft,2024-06-15T05:00:00
12.987959,77.621665,7,Vandalism,2024-02-13T14:00:00
13.107225,80.291983,2,Theft,2024-12-17T16:00:00
12.986930,77.602179,10,Robbery,2024-02-26T04:00:00
12.982123,77.601934,4,Harassment,2024-01-25T11:00:00
17.460386,78.473256,3,Theft,2024-07-03T15:00:00
19.087611,72.916137,8,Robbery,2024-04-06T17:00:00
28.609352,77.172037,10,Harassment,2024-10-08T14:00:00
13.164319,80.292668,6,Vandalism,2024-04-21T12:00:00
22.559914,88.389203,2,Assault,2024-10-27T19:00:00
19.077656,72.837772,9,Harassment,2024-12-22T13:00:00
17.427103,78.549847,10,Vandalism,2024-11-11T14:00:00
12.954823,77.548465,5,Harassment,2024-05-12T12:00:00
22.525512,88.349396,2,Theft,2024-03-19T19:00:00
22.521794,88.419571,6,Vandalism,2024-09-21T07:00:00
12.986419,77.539469,2,Robbery,2024-02-06T02:00:00
17.406471,78.507012,3,Burglary,2024-03-04T20:00:00
17.278646,78.449476,9,Theft,2024-09-27T15:00:00
17.392617,78.533428,7,Robbery,2024-03-27T07:00:00
13.104788,80.304098,8,Vandalism,2024-01-22T22:00:00
28.718439,77.031300,9,Burglary,2024-04-26T16:00:00
22.607234,88.335178,3,Theft,2024-12-09T17:00:00
28.623508,77.067192,6,Robbery,2024-08-07T13:00:00
13.030684,77.528515,8,Harassment,2024-07-19T15:00:00
13.029591,77.620051,8,Theft,2024-05-07T19:00:00
22.587321,88.349008,10,Assault,2024-08-23T18:00:00
28.707322,77.032346,3,Vandalism,2024-06-22T20:00:00
22.633932,88.436304,5,Harassment,2024-09-25T23:00:00
13.078560,80.286638,8,Harassment,2024-08-07T13:00:00
12.969131,77.635122,10,Assault,2024-01-12T04:00:00
13.021321,77.535499,9,Burglary,2024-04-11T18:00:00
17.364386,78.483597,9,Harassment,2024-04-26T16:00:00
19.144012,72.853721,10,Assault,2024-03-08T06:00:00
12.953105,77.629323,7,Theft,2024-07-09T10:00:00
13.072766,80.290316,4,Burglary,2024-06-24T17:00:00
13.010422,77.594746,1,Theft,2024-05-11T08:00:00
12.998559,77.546223,8,Vandalism,2024-06-08T03:00:00
18.445958,73.825458,4,Burglary,2024-08-28T13:00:00
19.123863,72.884478,7,Vandalism,2024-06-10T16:00:00
12.973243,80.182305,5,Assault,2024-08-28T13:00:00
22.529341,88.334685,9,Assault,2024-03-21T00:00:00
17.428065,78.463046,5,Theft,2024-01-01T17:00:00
12.976803,77.609810,7,Vandalism,2024-07-16T20:00:00
13.051728,80.223714,8,Harassment,2024-03-10T17:00:00
19.153022,72.856016,6,Assault,2024-12-18T03:00:00
18.565428,73.842795,7,Harassment,2024-02-04T10:00:00
18.517796,73.820002,10,Theft,2024-10-15T22:00:00
18.974686,72.856092,7,Robbery,2024-11-04T19:00:00
13.140479,80.270308,9,Harassment,2024-03-06T00:00:00
12.959433,77.555537,4,Robbery,2024-07-24T00:00:00
22.524015,88.351997,6,Vandalism,2024-05-28T20:00:00
22.529870,88.333951,1,Assault,2024-06-26T11:00:00
12.947360,77.588649,7,Vandalism,2024-01-08T12:00:00
18.522429,73.929512,1,Burglary,2024-03-09T15:00:00
17.474280,78.436633,7,Assault,2024-12-08T03:00:00
17.284870,78.482973,9,Assault,2024-07-02T19:00:00
19.090246,72.822641,5,Burglary,2024-02-07T15:00:00
13.124446,80.154335,2,Assault,2024-05-04T22:00:00
19.048544,72.950141,10,Assault,2024-05-07T09:00:00
17.358426,78.541291,10,Theft,2024-06-04T23:00:00
17.461202,78.484511,3,Burglary,2024-06-11T23:00:00
28.630413,77.139932,8,Robbery,2024-01-03T12:00:00
22.547037,88.349251,9,Theft,2024-08-13T07:00:00
19.007500,72.812402,10,Vandalism,2024-11-10T00:00:00
17.448499,78.352887,10,Harassment,2024-03-26T12:00:00
19.046764,73.022118,8,Theft,2024-11-17T11:00:00
19.025610,72.878953,3,Burglary,2024-07-19T17:00:00
19.044195,72.915681,3,Assault,2024-10-22T12:00:00
13.036827,80.200976,2,Burglary,2024-07-20T17:00:00
18.512065,73.948598,6,Harassment,2024-04-19T03:00:00
13.026316,80.289541,6,Vandalism,2024-02-20T20:00:00
13.112360,80.282654,4,Vandalism,2024-08-09T18:00:00
28.602978,77.083226,6,Harassment,2024-11-19T07:00:00
19.083108,73.000793,8,Theft,2024-12-16T00:00:00
19.125848,72.807070,10,Burglary,2024-05-18T23:00:00
22.593710,88.317336,5,Assault,2024-10-17T19:00:00
17.407737,78.367460,2,Robbery,2024-04-28T18:00:00
18.510498,73.865292,9,Assault,2024-08-19T20:00:00
17.339485,78.480130,5,Theft,2024-06-02T16:00:00
19.032540,72.789688,6,Burglary,2024-01-05T10:00:00
22.584616,88.355183,1,Burglary,2024-07-24T22:00:00
28.740654,77.107532,10,Vandalism,2024-11-06T01:00:00
28.847918,77.056139,7,Theft,2024-04-21T20:00:00
17.520451,78.398553,4,Burglary,2024-10-21T04:00:00
17.328042,78.473432,4,Theft,2024-04-07T12:00:00
19.033178,72.966392,4,Vandalism,2024-11-07T23:00:00
18.569851,73.822504,5,Robbery,2024-06-19T18:00:00
22.551673,88.271681,1,Assault,2024-08-24T07:00:00
13.106129,77.648425,6,Assault,2024-11-04T05:00:00
13.009150,77.608077,1,Harassment,2024-11-14T15:00:00
18.465964,73.832278,5,Assault,2024-05-28T19:00:00
22.511138,88.408533,10,Theft,2024-04-01T17:00:00
18.576239,73.950018,2,Robbery,2024-11-07T17:00:00
22.599437,88.379079,6,Theft,2024-09-07T14:00:00
22.484040,88.336000,9,Theft,2024-11-05T13:00:00
22.551788,88.391034,5,Vandalism,2024-10-23T04:00:00
19.105963,72.880995,6,Theft,2024-10-06T02:00:00
18.531528,73.818562,8,Theft,2024-03-20T12:00:00
18.508115,73.979543,7,Vandalism,2024-04-24T15:00:00
28.797656,77.106618,9,Harassment,2024-10-03T04:00:00
18.556427,73.891403,5,Theft,2024-12-19T19:00:00
18.529886,73.891675,10,Burglary,2024-11-08T07:00:00
18.518306,73.796758,6,Assault,2024-07-26T17:00:00
12.970302,77.571088,7,Burglary,2024-12-05T07:00:00
18.503134,73.903777,7,Assault,2024-08-13T04:00:00
13.122304,80.344652,5,Burglary,2024-03-06T23:00:00
13.000909,77.690125,2,Theft,2024-11-01T07:00:00
13.129323,80.302752,5,Burglary,2024-08-18T14:00:00
18.519423,73.934670,8,Robbery,2024-09-11T03:00:00
18.453495,73.841677,8,Burglary,2024-12-28T19:00:00
17.424295,78.565879,2,Theft,2024-06-03T07:00:00
13.189286,80.242835,10,Robbery,2024-11-01T09:00:00
18.486363,73.928404,9,Burglary,2024-05-16T19:00:00
18.496931,73.856173,2,Robbery,2024-09-14T11:00:00
19.047154,72.907570,9,Assault,2024-07-03T20:00:00
13.057294,80.168808,2,Vandalism,2024-01-24T08:00:00
12.991742,80.299263,10,Harassment,2024-06-19T09:00:00
18.483323,73.798411,9,Robbery,2024-11-02T10:00:00
12.930825,77.547574,4,Harassment,2024-07-01T20:00:00
19.142242,72.825559,7,Robbery,2024-04-17T09:00:00
19.129153,72.862610,6,Vandalism,2024-01-14T23:00:00
13.045156,80.332727,9,Vandalism,2024-10-23T14:00:00
28.731360,76.969552,10,Vandalism,2024-09-23T18:00:00
18.513962,73.847748,5,Robbery,2024-04-07T20:00:00
18.509750,73.815137,9,Theft,2024-03-21T09:00:00
19.043252,72.837491,5,Vandalism,2024-03-13T19:00:00
22.525686,88.352256,7,Robbery,2024-06-09T18:00:00
12.916602,77.639764,2,Harassment,2024-05-07T17:00:00
12.989228,77.603899,9,Vandalism,2024-01-02T04:00:00
18.963692,72.861967,9,Theft,2024-06-25T15:00:00
28.751713,77.162567,4,Assault,2024-09-17T19:00:00
28.577936,77.118883,3,Robbery,2024-10-26T12:00:00
19.014950,72.837091,7,Harassment,2024-08-08T05:00:00
12.984706,77.588191,8,Theft,2024-07-23T22:00:00
22.584595,88.393157,2,Assault,2024-09-05T03:00:00
17.360453,78.519893,10,Theft,2024-01-27T12:00:00
13.087111,80.185832,6,Harassment,2024-06-23T13:00:00
28.834121,77.243245,9,Harassment,2024-03-06T12:00:00
22.660115,88.341186,1,Vandalism,2024-10-02T13:00:00
19.037183,72.896325,3,Burglary,2024-05-14T11:00:00
28.747389,77.109963,9,Burglary,2024-02-04T20:00:00
22.619338,88.334472,2,Robbery,2024-08-01T18:00:00
22.529470,88.428317,3,Assault,2024-10-08T01:00:00
18.499835,73.834925,6,Theft,2024-01-15T11:00:00
28.660623,77.201457,8,Theft,2024-03-17T13:00:00
22.525080,88.342333,2,Theft,2024-05-19T03:00:00
18.487748,73.879529,10,Theft,2024-09-26T05:00:00
12.997353,80.186537,1,Robbery,2024-09-22T09:00:00
18.946933,72.977338,4,Assault,2024-06-21T09:00:00
17.378861,78.472607,4,Robbery,2024-05-14T08:00:00
19.073034,72.931419,3,Burglary,2024-08-17T19:00:00
13.109988,80.205947,7,Theft,2024-12-27T10:00:00
28.719043,77.238150,1,Vandalism,2024-06-17T11:00:00
17.471002,78.529286,9,Burglary,2024-05-09T13:00:00
28.754885,77.190976,2,Burglary,2024-02-12T11:00:00
19.081612,72.837361,4,Assault,2024-12-12T03:00:00
13.144244,80.226332,9,Robbery,2024-04-27T09:00:00
18.924264,72.815059,7,Robbery,2024-09-03T05:00:00
17.343008,78.454652,4,Assault,2024-10-17T06:00:00
17.384207,78.467863,10,Vandalism,2024-12-28T12:00:00
22.568265,88.362969,4,Theft,2024-03-18T04:00:00
12.878884,77.518840,5,Vandalism,2024-12-07T00:00:00
13.030995,77.637862,10,Theft,2024-06-20T16:00:00
13.108448,80.153181,9,Burglary,2024-12-28T08:00:00
28.739674,76.990995,3,Theft,2024-08-10T05:00:00
12.956148,77.493502,7,Assault,2024-10-08T21:00:00
13.001756,77.555338,8,Burglary,2024-06-26T11:00:00
19.049523,72.896948,6,Vandalism,2024-07-01T23:00:00
28.660685,77.123083,10,Harassment,2024-06-05T20:00:00
22.570310,88.337721,1,Robbery,2024-09-05T11:00:00
19.057004,73.007716,6,Harassment,2024-05-08T08:00:00
13.140626,80.274261,1,Assault,2024-08-20T09:00:00
22.504825,88.369323,6,Burglary,2024-02-04T23:00:00
22.514237,88.391681,3,Theft,2024-06-24T10:00:00
18.499261,73.861767,1,Burglary,2024-12-08T17:00:00
22.643671,88.348273,7,Theft,2024-04-02T02:00:00
18.560593,73.881074,9,Robbery,2024-11-11T13:00:00
28.650313,77.087761,9,Assault,2024-09-24T04:00:00
19.209799,72.861324,6,Robbery,2024-05-19T13:00:00
28.796174,77.085868,3,Harassment,2024-12-15T15:00:00
22.576750,88.388375,2,Burglary,2024-09-04T03:00:00
17.377964,78.492338,4,Harassment,2024-08-27T10:00:00
22.564215,88.390954,5,Assault,2024-02-28T15:00:00
19.124654,72.983086,7,Theft,2024-09-06T11:00:00
13.006230,80.231248,8,Vandalism,2024-08-14T01:00:00
28.785728,77.065044,8,Theft,2024-06-25T05:00:00
22.540475,88.283786,2,Burglary,2024-02-05T09:00:00
22.462463,88.446323,9,Assault,2024-03-01T17:00:00
18.614054,73.911532,10,Assault,2024-08-19T12:00:00
22.527601,88.300755,3,Harassment,2024-12-20T17:00:00
18.525821,73.893744,8,Theft,2024-03-22T04:00:00
22.492956,88.222046,4,Harassment,2024-12-02T22:00:00
22.626419,88.365153,7,Vandalism,2024-03-26T14:00:00
22.567772,88.345587,6,Robbery,2024-02-18T21:00:00
18.595163,73.844402,6,Assault,2024-09-13T20:00:00
18.446542,73.840850,3,Vandalism,2024-10-14T17:00:00
12.984621,77.629868,1,Vandalism,2024-05-04T14:00:00
12.950229,77.523493,5,Burglary,2024-11-04T10:00:00
19.015249,72.915076,10,Vandalism,2024-06-11T09:00:00
13.000653,77.528355,2,Harassment,2024-10-24T15:00:00
17.443608,78.417468,8,Harassment,2024-11-06T13:00:00
13.112870,80.311445,7,Assault,2024-03-20T09:00:00
22.677415,88.347631,3,Assault,2024-05-28T15:00:00
18.456441,73.844679,6,Harassment,2024-05-01T10:00:00
17.384489,78.429912,6,Assault,2024-07-23T08:00:00
13.110206,80.267848,9,Theft,2024-08-18T04:00:00
18.501207,73.891751,3,Burglary,2024-11-23T02:00:00
18.511963,73.840321,9,Assault,2024-05-06T04:00:00
28.674954,77.122369,3,Vandalism,2024-02-13T06:00:00
18.561584,73.889370,9,Robbery,2024-08-24T20:00:00
17.341944,78.533781,9,Burglary,2024-02-12T20:00:00
28.788866,77.047784,3,Assault,2024-06-02T17:00:00
18.461733,73.825721,9,Assault,2024-08-14T18:00:00
17.335661,78.446515,1,Robbery,2024-11-23T21:00:00
22.527870,88.322438,10,Vandalism,2024-11-19T17:00:00
22.601450,88.295464,1,Robbery,2024-06-04T22:00:00
13.017249,77.589978,9,Burglary,2024-02-13T20:00:00
13.041511,80.260811,9,Vandalism,2024-01-28T16:00:00
12.968916,77.617852,9,Burglary,2024-06-02T02:00:00
28.704670,76.992409,2,Harassment,2024-04-04T07:00:00
18.539702,73.819397,1,Assault,2024-11-14T18:00:00
18.570967,73.868115,9,Assault,2024-07-24T02:00:00
12.925442,77.594781,10,Assault,2024-10-21T05:00:00
28.663823,77.160002,3,Assault,2024-11-12T00:00:00
22.603662,88.426348,5,Vandalism,2024-03-04T10:00:00
22.633361,88.347949,6,Harassment,2024-01-18T17:00:00
19.073349,72.877930,8,Burglary,2024-06-16T08:00:00
19.173654,72.864529,6,Theft,2024-02-14T13:00:00
17.344095,78.503184,10,Theft,2024-09-04T23:00:00
22.663231,88.294846,6,Vandalism,2024-04-22T13:00:00
12.993159,77.594805,1,Vandalism,2024-06-24T06:00:00
13.042383,80.264363,10,Burglary,2024-06-24T09:00:00
28.827548,77.128940,2,Theft,2024-11-18T09:00:00
22.525837,88.219640,7,Vandalism,2024-07-15T12:00:00
19.106557,72.821707,1,Harassment,2024-04-28T23:00:00
12.983724,77.600379,8,Robbery,2024-12-25T17:00:00
13.078098,80.321997,9,Vandalism,2024-09-02T22:00:00
22.540494,88.388057,3,Robbery,2024-01-12T17:00:00
17.366547,78.447508,3,Harassment,2024-11-22T23:00:00
22.556770,88.409004,8,Assault,2024-11-22T14:00:00
18.529203,73.855680,10,Burglary,2024-02-18T18:00:00
18.544339,73.924409,6,Theft,2024-11-21T19:00:00
18.545246,73.822930,1,Vandalism,2024-12-21T16:00:00
28.706236,77.187588,10,Robbery,2024-04-10T19:00:00
28.672894,77.034163,2,Harassment,2024-01-23T23:00:00
17.379150,78.470840,8,Harassment,2024-09-02T19:00:00
17.463017,78.504879,2,Robbery,2024-07-12T23:00:00
18.541689,73.845145,1,Robbery,2024-05-20T12:00:00
18.534884,73.826666,2,Harassment,2024-06-19T04:00:00
22.611440,88.323645,4,Assault,2024-10-16T01:00:00
22.586311,88.308443,7,Harassment,2024-12-01T12:00:00
12.998195,77.523934,5,Vandalism,2024-09-18T23:00:00
19.108688,72.854599,3,Vandalism,2024-09-11T01:00:00
12.983793,80.274388,10,Robbery,2024-10-01T22:00:00
19.001826,72.864277,8,Burglary,2024-04-27T11:00:00
18.556579,73.850101,7,Burglary,2024-12-06T00:00:00
28.710520,77.008422,9,Burglary,2024-02-19T10:00:00
13.078993,80.294961,9,Vandalism,2024-12-21T23:00:00
22.629418,88.435785,6,Vandalism,2024-10-21T02:00:00
13.064739,80.340645,9,Assault,2024-10-27T06:00:00
22.613397,88.440421,3,Harassment,2024-10-09T01:00:00
12.977659,77.636644,7,Burglary,2024-05-20T05:00:00
19.223711,72.933724,4,Assault,2024-01-12T20:00:00
17.350610,78.438023,2,Assault,2024-02-09T17:00:00
18.503968,73.899594,8,Assault,2024-02-06T13:00:00
17.312939,78.562869,6,Robbery,2024-03-19T11:00:00
28.735242,77.039746,7,Theft,2024-05-22T22:00:00
28.707683,77.168002,1,Robbery,2024-10-02T11:00:00
13.079197,80.275568,10,Burglary,2024-03-01T06:00:00
22.624421,88.344926,2,Vandalism,2024-07-20T01:00:00
17.367141,78.543093,5,Vandalism,2024-01-08T19:00:00
28.822847,77.122348,7,Theft,2024-06-19T01:00:00
13.096369,80.278812,2,Assault,2024-05-28T19:00:00
17.384717,78.423530,2,Robbery,2024-02-05T10:00:00
19.124223,72.946671,8,Theft,2024-04-26T02:00:00
17.457429,78.388274,9,Vandalism,2024-09-15T18:00:00
28.732045,77.019991,9,Burglary,2024-09-21T02:00:00
28.567310,77.218191,9,Burglary,2024-09-17T12:00:00
13.026922,77.699506,4,Robbery,2024-07-06T23:00:00
28.596515,77.064938,3,Assault,2024-10-19T09:00:00
17.440767,78.497086,8,Robbery,2024-04-13T06:00:00
22.650463,88.305416,7,Robbery,2024-07-25T15:00:00
22.480046,88.437494,10,Robbery,2024-10-07T12:00:00
17.360494,78.474682,9,Theft,2024-07-17T09:00:00
13.083421,80.252139,5,Theft,2024-02-28T07:00:00
22.558342,88.407362,7,Robbery,2024-02-07T06:00:00
28.658600,77.189356,8,Vandalism,2024-03-10T04:00:00
18.501431,73.872904,1,Assault,2024-07-05T13:00:00
22.533672,88.426791,9,Vandalism,2024-05-05T04:00:00
22.549574,88.365023,9,Burglary,2024-04-11T22:00:00
22.614070,88.301338,3,Vandalism,2024-06-23T19:00:00
13.073000,80.255946,6,Harassment,2024-08-14T17:00:00
22.591887,88.440512,10,Vandalism,2024-04-19T00:00:00
18.523170,73.871677,1,Burglary,2024-10-17T11:00:00
18.531163,73.907350,4,Assault,2024-05-20T05:00:00
13.052024,80.316900,1,Theft,2024-11-27T13:00:00
28.594921,77.168343,4,Vandalism,2024-11-01T15:00:00
18.470927,73.883943,5,Vandalism,2024-03-11T16:00:00
28.586988,77.019780,1,Robbery,2024-09-13T09:00:00
17.334801,78.546524,4,Harassment,2024-07-04T08:00:00
22.590545,88.305913,6,Vandalism,2024-11-24T02:00:00
13.084206,80.244915,9,Robbery,2024-12-18T02:00:00
13.071553,80.277933,9,Harassment,2024-08-23T15:00:00
28.686242,77.048264,7,Burglary,2024-06-26T14:00:00
28.782669,77.133205,5,Assault,2024-12-18T03:00:00
19.084454,72.752888,4,Vandalism,2024-12-28T18:00:00
12.935259,77.591194,9,Harassment,2024-11-09T18:00:00
17.410980,78.365260,9,Vandalism,2024-09-28T20:00:00
18.475317,73.787277,8,Harassment,2024-01-01T11:00:00
18.508855,73.858809,6,Harassment,2024-07-10T11:00:00
22.556825,88.327976,8,Vandalism,2024-02-02T03:00:00
19.088150,72.909126,1,Robbery,2024-11-20T20:00:00
19.065133,72.876295,5,Assault,2024-07-06T21:00:00
19.119370,72.821918,1,Theft,2024-02-22T08:00:00
18.517677,73.872373,5,Vandalism,2024-05-23T00:00:00
18.981505,73.039268,8,Assault,2024-01-20T17:00:00
17.319477,78.512889,3,Vandalism,2024-05-08T16:00:00
28.710496,77.044520,9,Burglary,2024-12-12T03:00:00
19.012283,72.777650,9,Robbery,2024-07-02T01:00:00
13.023943,80.310587,4,Harassment,2024-07-23T23:00:00
17.410469,78.534731,4,Burglary,2024-02-12T10:00:00
17.403238,78.450187,4,Robbery,2024-06-19T11:00:00
18.526584,73.804307,1,Theft,2024-12-25T10:00:00
18.430392,73.852350,3,Theft,2024-08-16T04:00:00
17.366208,78.430552,3,Theft,2024-02-15T04:00:00
18.521828,73.833225,5,Harassment,2024-03-07T19:00:00
12.954710,77.565211,1,Harassment,2024-01-25T10:00:00
22.494890,88.389045,2,Robbery,2024-03-01T11:00:00
28.797257,77.174200,4,Assault,2024-04-06T03:00:00
22.563033,88.300221,10,Robbery,2024-03-05T16:00:00
19.152973,72.829178,10,Robbery,2024-09-22T14:00:00
18.543270,73.866944,2,Assault,2024-06-24T22:00:00
18.530812,73.933110,8,Robbery,2024-05-18T05:00:00
19.031025,72.983325,1,Vandalism,2024-08-09T06:00:00
22.578814,88.375460,9,Vandalism,2024-04-12T23:00:00
13.001126,77.560126,9,Theft,2024-09-23T03:00:00
18.550413,73.851230,4,Burglary,2024-06-14T07:00:00
13.085891,80.246496,10,Theft,2024-06-26T00:00:00
22.584296,88.426936,1,Theft,2024-05-16T09:00:00
18.494486,73.885380,8,Theft,2024-04-14T23:00:00
22.506133,88.513280,6,Harassment,2024-11-19T01:00:00
13.169427,80.321214,7,Vandalism,2024-07-03T22:00:00
17.484443,78.454138,3,Burglary,2024-08-10T14:00:00
12.982493,77.649033,1,Assault,2024-12-23T02:00:00
28.584414,77.068584,3,Burglary,2024-05-01T11:00:00
13.033464,77.583358,10,Theft,2024-06-20T04:00:00
19.012098,72.777782,7,Robbery,2024-11-28T16:00:00
18.477273,73.859761,6,Burglary,2024-03-28T08:00:00
12.979265,77.617882,7,Vandalism,2024-12-21T21:00:00
13.029627,77.581175,1,Assault,2024-06-05T13:00:00
17.353142,78.482678,5,Theft,2024-02-17T14:00:00
19.160823,72.856820,5,Theft,2024-08-19T05:00:00
22.580517,88.340753,4,Harassment,2024-02-10T10:00:00
18.516394,73.779242,8,Vandalism,2024-10-26T10:00:00
12.874815,77.540674,7,Theft,2024-07-26T21:00:00
18.496284,73.840535,6,Robbery,2024-10-17T18:00:00
18.528081,73.907884,4,Theft,2024-02-19T06:00:00
22.607524,88.354625,10,Burglary,2024-10-28T23:00:00
28.700093,77.034349,2,Assault,2024-03-07T05:00:00
